b_win,a_ortg,a_drtg,a_pospg,a_efg,a_opp_efg,a_ts,a_opp_ts,a_a_rate,a_ft_rate,a_ppg,a_opp_ppg,a_apg,a_rpg,a_orpg,a_bpg,a_spg,a_topg,a_pfpg,a_rank,a_sos,b_ortg,b_drtg,b_pospg,b_efg,b_opp_efg,b_ts,b_opp_ts,b_a_rate,b_ft_rate,b_ppg,b_opp_ppg,b_apg,b_rpg,b_orpg,b_bpg,b_spg,b_topg,b_pfpg,b_rank,b_sos
0,112.6629558,101.0943654,66.16057692,0.547988709,0.509071118,0.580178724,0.539333509,0.536434109,0.376146789,74.53846154,66.88461538,13.30769231,28.46153846,8.038461538,2.153846154,6.769230769,9.961538462,17.73076923,84.51785714,198.2828947,109.1301084,102.4026007,69.21210938,0.523836231,0.495740149,0.566426847,0.526700805,0.505363528,0.413909142,75.53125,70.875,13.25,32.75,9.1875,3.21875,5.1875,12.25,16.96875,92.91071429,162.6585185
0,102.0521353,94.53940402,63.97741935,0.506188119,0.453040337,0.53908643,0.488192257,0.520833333,0.340346535,65.29032258,60.48387097,12.09677419,30.58064516,8.032258065,5.225806452,5,11.70967742,16.58064516,77.25,137.7137129,101.9335621,89.86110109,61.45685484,0.503911343,0.443314849,0.535628094,0.469684499,0.536690647,0.382659713,62.64516129,55.22580645,12.03225806,31.90322581,9.709677419,5.483870968,6.709677419,12.29032258,14.67741935,45.42857143,132.8314088
0,115.840622,99.15127956,68.90625,0.564400716,0.484433375,0.586467941,0.509786678,0.608040201,0.286821705,79.82142857,68.32142857,17.28571429,31.85714286,8.642857143,2.892857143,5.357142857,9.5,18.75,27.59322034,157.230532,94.84180317,93.33935876,66.55820313,0.464180857,0.456079116,0.504312874,0.496007984,0.53164557,0.370522607,63.125,62.125,11.8125,30.40625,8.5625,3.6875,6.4375,12.6875,17.6875,109.9107143,135.2328114
0,104.0598534,91.95751522,65.8275,0.53520164,0.465225564,0.569252078,0.495998689,0.615271659,0.49213944,68.5,60.53333333,13.96666667,28.63333333,5.766666667,2.633333333,6.6,11.33333333,16.26666667,43.03508772,134.251773,99.49486841,95.34513209,67.47416667,0.466071429,0.481230769,0.507925299,0.512242054,0.521186441,0.379166667,67.13333333,64.33333333,12.3,35.6,10.46666667,4.733333333,6.7,12.1,17.23333333,110.25,164.8984433
0,98.31547056,102.9168897,70.80564516,0.479452055,0.484873042,0.515201795,0.520117424,0.49204244,0.310684932,69.61290323,72.87096774,11.96774194,35.06451613,10,3.774193548,4.967741935,13.48387097,17.5483871,257.2142857,211.4953737,103.8449181,87.27999714,62.52455357,0.529753266,0.414213927,0.55873133,0.460386568,0.560747664,0.380261248,64.92857143,54.57142857,12.85714286,29.42857143,7.75,3.642857143,5.928571429,12,18.71428571,112.9642857,232.3328185
1,107.5825774,105.809847,64.46875,0.537560303,0.532094595,0.572329546,0.56022409,0.560518732,0.356305996,69.35714286,68.21428571,13.89285714,25.82142857,6.964285714,2.357142857,7.071428571,10.46428571,16.92857143,188.9107143,231.3146067,113.0985309,105.9192329,70.125,0.550647821,0.520071899,0.579512957,0.552924416,0.463291139,0.355123675,79.31034483,74.27586207,12.62068966,31.96551724,8.827586207,4.75862069,6.310344828,10.75862069,18.20689655,122.5714286,206.5419136
1,96.99900269,92.84052102,66.71169355,0.452087008,0.445351759,0.500961466,0.498707775,0.597953216,0.372721928,64.70967742,61.93548387,13.19354839,33.35483871,10.19354839,3.967741935,6.290322581,12.64516129,19.32258065,78.35714286,108.1575092,100.9778561,94.51996991,68.13375,0.491746032,0.443633178,0.534631922,0.484763327,0.552975327,0.474920635,68.8,64.4,12.7,35.9,9.333333333,4.666666667,5.633333333,12.7,18.43333333,38.38596491,107.2141343
1,102.3058215,98.80860758,67.67291667,0.519096117,0.47833935,0.548310454,0.509557376,0.527891156,0.432845321,69.23333333,66.86666667,12.93333333,33.03333333,9.2,5.166666667,4.9,13.6,20,182.2678571,209.1568488,93.47671878,96.20066396,71.05443548,0.458140878,0.466036621,0.49412047,0.512857748,0.463172805,0.427251732,66.41935484,68.35483871,10.5483871,35.51612903,10.61290323,4.322580645,6.677419355,14.22580645,21.80645161,290.9285714,229.2340267
0,101.5998009,96.30484466,71.27903226,0.494994438,0.475250442,0.530062451,0.522432947,0.514575412,0.374304783,72.41935484,68.64516129,13.09677419,32,10.22580645,4,9.677419355,12.93548387,20.41935484,132.0535714,180.5812449,109.6999111,100.7861098,65.30803571,0.582301529,0.478345184,0.613558855,0.513792671,0.544117647,0.401310998,71.64285714,65.82142857,13.21428571,27.28571429,6.392857143,1.857142857,4.785714286,13.32142857,17.89285714,87.28571429,214.985119
1,102.6464616,89.06427449,70.30080645,0.495041322,0.434735117,0.532619048,0.465545775,0.487405542,0.330578512,72.16129032,62.61290323,12.48387097,35.03225806,9.322580645,5.064516129,7.032258065,11.93548387,16.38709677,13.78333333,99.8101582,110.6836376,97.3961776,71.37459677,0.551647125,0.481315789,0.579494096,0.509414115,0.596064815,0.378559464,79,69.51612903,16.61290323,33.35483871,8.258064516,3.741935484,6.129032258,11.29032258,15.58064516,13.16666667,107.9659185
1,108.1324623,93.51455533,64.43709677,0.502050381,0.457708458,0.533517759,0.487016373,0.609103079,0.391329818,69.67741935,60.25806452,14.67741935,36.83870968,12.96774194,3.806451613,7.935483871,12.12903226,16.48387097,12.98333333,99.10192147,104.8815908,95.00177242,68.32109375,0.495755518,0.446207639,0.53949133,0.481813121,0.550576184,0.426711941,71.65625,64.90625,13.4375,35.65625,10.53125,5.1875,6.59375,12.4375,17.71875,9.233333333,61.8164557
1,99.41137999,92.91960371,64.5046875,0.499121265,0.462335217,0.521526966,0.510649627,0.563172043,0.321031049,64.125,59.9375,13.09375,31.3125,9.34375,3.5625,7.03125,12,16.875,60.25,92.63513514,112.7439934,80.6845519,66.20766129,0.516464471,0.394138756,0.555582233,0.430941383,0.567901235,0.427498556,74.64516129,53.41935484,14.83870968,35.64516129,11.74193548,6.935483871,6.774193548,10.58064516,16.93548387,1.066666667,98.44820582
0,104.2710081,94.42319064,66.8233871,0.509723965,0.454671858,0.559636236,0.481482849,0.480686695,0.443538269,69.67741935,63.09677419,10.83870968,32.25806452,7.741935484,4.290322581,4.903225806,11.90322581,16.41935484,20.38333333,113.3204607,113.2279406,103.8529584,68.66679688,0.550053533,0.504797441,0.576653417,0.529859757,0.517673888,0.326017131,77.75,71.3125,14.1875,32.625,9.9375,3.09375,5,11.21875,17.34375,49.43859649,117.4895623
0,108.6159598,94.72943119,66.43709677,0.538901602,0.45153522,0.554969795,0.497279111,0.641555286,0.32208238,72.16129032,62.93548387,17.03225806,37.32258065,10.35483871,4.548387097,5.387096774,11.38709677,18.5483871,23.25862069,108.5536799,112.4192059,91.55124654,67.6875,0.548140044,0.463620981,0.57156941,0.495032203,0.552071669,0.347921225,76.09375,61.96875,15.40625,33.3125,9.9375,5.09375,7.84375,11.1875,15.96875,22.33333333,127.1117129
1,101.314309,100.6439875,67.37258065,0.467086434,0.493920973,0.51489196,0.535595984,0.542492918,0.37092158,68.25806452,67.80645161,12.35483871,35.4516129,10.87096774,3.935483871,4.64516129,11.67741935,18.90322581,192.6071429,201.7705426,106.3151237,101.9474683,67.05133929,0.540809555,0.513361463,0.570220546,0.555531368,0.562054208,0.339747843,71.28571429,68.35714286,14.07142857,28,7.071428571,2.428571429,6.5,11.71428571,19.60714286,157.25,197.660461
0,98.27986142,96.20726013,64.83398438,0.480227681,0.496433204,0.520863934,0.535393364,0.509352518,0.363690833,63.71875,62.375,11.0625,33.5,9.25,2.8125,6.125,12.875,18.65625,166.3928571,173.8679515,104.3000915,94.86204074,66.99032258,0.526054591,0.467112922,0.555192433,0.497543851,0.563731932,0.442307692,69.87096774,63.5483871,13.83870968,31.67741935,8.096774194,4.161290323,5.483870968,12.09677419,17.16129032,84.48214286,171.2413027
0,105.08348,92.70816664,64.64482759,0.507744108,0.46126067,0.54825782,0.49521313,0.487627365,0.441750842,67.93103448,59.93103448,11.55172414,33.03448276,11.44827586,3.620689655,6.344827586,13.96551724,16.13793103,110.7142857,194.7584071,97.37414215,98.1374333,63.24698276,0.461152043,0.483588621,0.506990277,0.530989115,0.578688525,0.378432686,61.5862069,62.06896552,12.17241379,33.48275862,9.620689655,1.931034483,5.379310345,12.13793103,20.96551724,277.4107143,218.9652248
0,108.5234549,94.31506163,71.87386364,0.509327442,0.447570332,0.541849107,0.486838812,0.606659729,0.349533628,78,67.78787879,17.66666667,38.18181818,12,4.575757576,6.696969697,12.18181818,19.24242424,13.86440678,82.26394293,109.1568523,83.75523302,59.81330645,0.512876884,0.411161001,0.547049205,0.441569519,0.548780488,0.341080402,65.29032258,50.09677419,13.06451613,33.5483871,9.322580645,4.35483871,5.516129032,9.193548387,14.16129032,3.75,100.618501
1,118.8229842,95.66257202,68.27382813,0.571703297,0.47235513,0.597612772,0.497962879,0.547437296,0.407142857,81.125,65.3125,15.6875,35.5,10.90625,3.75,7.21875,11.0625,15.84375,3.966666667,102.8145738,118.940831,98.61310547,66.10429687,0.586039886,0.477125942,0.612247381,0.504364225,0.542505593,0.35954416,78.625,65.1875,15.15625,30.96875,7.21875,3.59375,6.8125,9.15625,14.15625,13.58333333,137.2713633
1,111.8467937,88.42012517,64.31416667,0.557124097,0.423369221,0.58829142,0.463404365,0.579809004,0.430072226,71.93333333,56.86666667,14.16666667,31.76666667,8,5.2,5.833333333,10.86666667,17.1,14.23333333,119.4968,107.2267703,100.0358409,70.87782258,0.521586616,0.472885033,0.556671313,0.510622481,0.522300469,0.298974636,76,70.90322581,14.35483871,33.35483871,9.129032258,4.387096774,5.612903226,11.5483871,18.58064516,40.29824561,119.3061538
1,97.93643421,96.69785239,68.50454545,0.482308111,0.453355155,0.517277634,0.499257737,0.425257732,0.347305389,67.09090909,66.24242424,10,32.54545455,8.848484848,4.151515152,6.060606061,11.90909091,20.21212121,98.73214286,128.5791978,104.1160218,94.81910138,68.00725806,0.51076555,0.453714623,0.545450027,0.496682983,0.609150327,0.428229665,70.80645161,64.48387097,15.03225806,33.74193548,10.06451613,5.35483871,5.709677419,13,19,43.35087719,113.9579946
0,98.57132459,88.35421092,67.46383929,0.492371706,0.450608447,0.527620748,0.493072173,0.553680982,0.470873786,66.5,59.60714286,12.89285714,31.21428571,9.035714286,5.5,6.571428571,13.64285714,20.46428571,61.32142857,145.3875193,104.5963786,94.66480954,64.50390625,0.497368421,0.45398773,0.531858549,0.483765149,0.49343832,0.393567251,67.46875,61.0625,11.75,34.1875,11,3.96875,5.53125,11.90625,15.40625,70.89285714,150.480599
1,100.089601,98.61381964,65.42413793,0.489115169,0.481151474,0.534635904,0.525672543,0.465709729,0.520365169,65.48275862,64.51724138,10.06896552,29.24137931,8.448275862,2.689655172,6.862068966,12.34482759,20.72413793,212.7142857,240.9593565,102.4614552,87.63862591,68.46296296,0.481670061,0.440784863,0.529382992,0.476435556,0.573529412,0.451459606,70.14814815,60,13,37.37037037,11.2962963,4.296296296,6.333333333,13.44444444,20.48148148,92.53571429,220.5810008
0,98.6770627,85.33265163,63.09274194,0.469053398,0.428436911,0.497634303,0.46346306,0.471098266,0.371966019,62.25806452,53.83870968,10.51612903,32.35483871,10.51612903,5.032258065,6.903225806,11.5483871,14.67741935,35.66101695,142.0216693,108.2213553,95.31377932,66.97741935,0.507259001,0.485240964,0.542956904,0.513126337,0.598425197,0.424506388,72.48387097,63.83870968,14.70967742,35.35483871,10.29032258,3.193548387,5.677419355,10.4516129,17.03225806,45.17241379,159.4919225
0,96.81334913,98.74376636,63.31388889,0.506395786,0.473958333,0.531470777,0.511530652,0.618150685,0.361173815,61.2962963,62.51851852,13.37037037,29.96296296,7.888888889,1.481481481,5.37037037,13.18518519,16.55555556,262.0892857,218.8656015,95.77356287,99.99813622,67.06791667,0.461922597,0.5128783,0.504503089,0.54606397,0.518691589,0.404494382,64.23333333,67.06666667,11.1,27.6,9.133333333,3.133333333,7.4,12.83333333,19.13333333,280.8392857,215.1585761
0,113.2932463,93.73145113,69.19464286,0.560674886,0.489825581,0.59393349,0.534731015,0.649076517,0.419208306,78.39285714,64.85714286,17.57142857,31.71428571,10.39285714,3.357142857,7.464285714,13.57142857,21.71428571,45.36842105,216.6414182,110.2077118,109.7030977,76.21971154,0.527525711,0.537048377,0.565129638,0.56463866,0.52293578,0.355716878,84,83.61538462,15.34615385,29.19230769,9.5,4.384615385,7.346153846,11.84615385,19.26923077,193.9821429,189.764432
1,97.51486747,103.4487286,63.4775,0.479912116,0.509810127,0.509353228,0.537737137,0.589393939,0.303829253,61.9,65.66666667,12.96666667,26.13333333,8,1.733333333,5.933333333,10.73333333,17.16666667,218.9107143,167.5350803,108.1102821,92.93408678,64.30215517,0.530826558,0.456957929,0.56674585,0.488457961,0.636111111,0.431571816,69.51724138,59.75862069,15.79310345,34,9.793103448,4.068965517,6.896551724,12.44827586,16.48275862,26.43333333,136.0227848
1,99.58461383,94.01911452,71.18028846,0.488311688,0.468477532,0.515668719,0.499892265,0.52437223,0.337662338,70.88461538,66.92307692,13.65384615,35.61538462,10.80769231,4,6.038461538,13.57692308,17.88461538,249.3928571,259.8053097,91.34533408,93.92736219,68.42166667,0.449938195,0.445302843,0.485971619,0.490292065,0.442105263,0.404820766,62.5,64.26666667,9.8,31.1,9.333333333,3.9,6.8,13.16666667,20.46666667,272.2678571,195.5491585
0,97.34997145,90.2054653,66.37177419,0.439899833,0.442480527,0.478516908,0.477827122,0.560057887,0.346688926,64.61290323,59.87096774,12.48387097,35.22580645,10.83870968,4.387096774,7.129032258,9.709677419,17.4516129,56.96428571,146.416411,99.79130184,93.02660302,67.23709677,0.485461802,0.440968123,0.514367674,0.484314117,0.583657588,0.321550741,67.09677419,62.5483871,14.51612903,35.70967742,11.51612903,6.548387097,7.129032258,13.16129032,18.16129032,86.01785714,144.0643185
0,98.44887004,91.04826679,66.16422414,0.477763244,0.452638271,0.511827025,0.483351087,0.49382716,0.43557881,65.13793103,60.24137931,11.03448276,33.72413793,8.931034483,3.724137931,5.793103448,11.17241379,16.79310345,65.19642857,146.8578638,97.92297522,99.33649751,66.18104839,0.466628308,0.490560472,0.500298835,0.519255513,0.537226277,0.326812428,64.80645161,65.74193548,11.87096774,34.03225806,11.38709677,3.709677419,5.741935484,12.96774194,17.70967742,218.0892857,187.1412429
1,93.99531159,97.26471373,71.03991935,0.472576177,0.483292831,0.499071775,0.524325317,0.43359375,0.313573407,66.77419355,69.09677419,10.74193548,28.41935484,9.903225806,3.193548387,8.870967742,14.16129032,21.67741935,286.9107143,203.8104907,99.92445693,99.55539153,67.73867188,0.496714456,0.488699008,0.53094742,0.514170667,0.466487936,0.459976105,67.6875,67.4375,10.875,29.375,8.9375,3.15625,6.28125,12.78125,17.375,191.4642857,180.0882117
0,97.9639393,97.77751886,69.21572581,0.473027842,0.475070822,0.519217469,0.510170584,0.586065574,0.366589327,67.80645161,67.67741935,13.83870968,32.48387097,10.12903226,5.290322581,6.741935484,13.70967742,18,157.2678571,159.740767,104.6422278,92.90233122,69.79233871,0.506666667,0.465096481,0.538144305,0.498363582,0.52853598,0.355,73.03225806,64.83870968,13.74193548,29.41935484,8.838709677,5.774193548,8.387096774,10.61290323,16.51612903,69.44642857,196.2248394
1,103.3257307,98.5519546,65.01034483,0.499682741,0.471485411,0.536240262,0.519502307,0.635703919,0.32106599,67.17241379,64.06896552,15.10344828,30.96551724,8.655172414,3.689655172,4.896551724,10.89655172,18.89655172,101.6428571,141.4697674,101.4699221,96.953145,65.65560345,0.507590133,0.45097423,0.535120762,0.493629083,0.562764457,0.298545225,66.62068966,63.65517241,13.75862069,31.48275862,8.586206897,4.655172414,5.689655172,11.65517241,17.37931034,117.6607143,168.1031111
1,91.56707625,93.97968917,66.01111111,0.443706294,0.480952381,0.486583184,0.523241285,0.51590106,0.363636364,60.44444444,62.03703704,10.81481481,28.81481481,8.555555556,2.037037037,6.814814815,12.66666667,17.7037037,245.4821429,201.5790646,102.6265777,96.24287315,73.28928571,0.499697703,0.478606357,0.538708481,0.51418232,0.521031208,0.382708585,75.21428571,70.53571429,13.71428571,37.78571429,10.85714286,3.75,6.357142857,14.42857143,18.67857143,146.8035714,205.9623016
1,97.0107561,105.5262492,70.85125,0.480722154,0.490948985,0.524788761,0.52715073,0.460202605,0.425948592,68.73333333,74.76666667,10.6,32.06666667,8.866666667,3.666666667,4.533333333,14.43333333,18.13333333,288.875,193.9286385,94.88518492,94.37012662,64.71759259,0.458139535,0.44096064,0.490046847,0.480456856,0.545016077,0.261129568,61.40740741,61.07407407,12.55555556,33.22222222,9.185185185,3.962962963,4.555555556,11.14814815,15.55555556,172.3392857,197.6018908
0,103.7293937,94.04558148,69.38125,0.483507853,0.492810066,0.512620754,0.529653493,0.505012531,0.370680628,71.96875,65.25,12.59375,33,10.75,4.40625,10.0625,10.21875,19.125,35.75438596,104.8038018,102.9179134,94.78612768,63.47056452,0.519014963,0.463483146,0.547142027,0.502519333,0.573590096,0.323566085,65.32258065,60.16129032,13.4516129,25.35483871,6.193548387,3.161290323,7.096774194,9.612903226,16.96774194,65.46428571,134.2141883
0,114.0672074,90.70683662,67.421875,0.553952683,0.458860759,0.589906157,0.490949914,0.629447853,0.428736295,76.90625,61.15625,16.03125,31.78125,9.15625,3.96875,7.9375,10.6875,16.59375,4.383333333,109.5538585,103.6324173,96.37447317,68.02890625,0.488135593,0.480409357,0.531223509,0.518165428,0.575603558,0.420338983,70.5,65.5625,14.15625,32.59375,9.875,4.71875,7.28125,11.6875,18.40625,30.29824561,98.17464115
1,101.362772,100.8345658,63.10666667,0.491635688,0.507214555,0.52619312,0.531777094,0.521418021,0.273234201,63.96666667,63.63333333,11.76666667,26,6.833333333,1.666666667,5.266666667,9.366666667,14.5,81.96428571,93.30029155,117.4309987,91.32347695,61.03790323,0.543425076,0.460990712,0.580080929,0.484277787,0.488520408,0.360856269,71.67741935,55.74193548,12.35483871,32,8.419354839,3.612903226,4.451612903,7.451612903,12.4516129,4,91.25910931
0,101.0645926,93.58034977,61.01708333,0.523104693,0.469796454,0.558819531,0.498617377,0.671899529,0.410830325,61.66666667,57.1,14.26666667,26.43333333,5.166666667,2.966666667,5.666666667,10.8,13.9,102.9285714,178.4284452,108.7322339,94.13104823,64.37833333,0.537257358,0.472878111,0.567951318,0.506138812,0.487637363,0.33187226,70,60.6,11.83333333,29.76666667,7.133333333,2.3,5.933333333,9.933333333,16.93333333,42.94915254,162.4519393
0,108.274433,98.46433336,68.80664063,0.534161491,0.501418037,0.570150789,0.529051465,0.632265718,0.380011293,74.5,67.75,16.65625,33.09375,8.65625,2.96875,6.15625,12.125,18,33.87719298,99.32352941,105.4116948,96.00435708,67.32333333,0.51125,0.463422392,0.55002971,0.511866107,0.542465753,0.44125,70.96666667,64.63333333,13.2,33.93333333,10.06666667,5,7.733333333,12.56666667,19.93333333,21.96666667,96.41920591
1,100.039797,93.32404736,64.84516129,0.461975028,0.462484625,0.494650105,0.499029075,0.504087193,0.323496027,64.87096774,60.51612903,11.93548387,38.80645161,12.35483871,3.903225806,5.161290323,11.70967742,16.90322581,130.0892857,189.4848485,104.9606077,96.33792696,62.85,0.508419689,0.498068255,0.555442385,0.528784528,0.475982533,0.404792746,65.96774194,60.5483871,10.5483871,30.19354839,8.193548387,1.612903226,5.709677419,11.74193548,16.5483871,121.5,215.5182872
